items,scaled_items
9.861723424,[0.08259645075453899]
-1.05570265,[-0.17381997893164497]
-9.370137809,[-0.3691002367394213]
-20.5829214,[-0.6324536971393262]
-31.95387232,[-0.8995220168403413]
-34.35844656,[-0.955997997291864]
-28.54361595,[-0.8194256867362639]
-13.36732955,[-0.4629818557264501]
5.125793491,[-0.028635833891365575]
23.96630849,[0.4138693460610513]
32.12959291,[0.6055995424737604]
42.73285351,[0.8546372009525445]
25.76653869,[0.45615116206496936]
6.758342118,[0.009707662770485213]
-1.40005236,[-0.18190768409247524]
-10.92175784,[-0.4055429720400154]
-19.75776259,[-0.6130732795802651]
-27.42146062,[-0.7930697433736451]
-27.83989077,[-0.8028973679812047]
-31.04903784,[-0.8782702652602596]
-24.87770543,[-0.7333248346933043]
-30.18367553,[-0.8579455923555691]
-37.33187051,[-1.0258344906222965]
-39.4555539,[-1.0757132174354322]
-42.12993071,[-1.1385260222675948]
-50.91243425,[-1.3447997525561095]
-46.72794838,[-1.246519176201855]
-45.87180959,[-1.226411135134331]
-46.35236881,[-1.2376979786274722]
-48.93994628,[-1.2984721365559548]
-52.2420381,[-1.3760280173323594]
-53.20981502,[-1.3987580913330502]
-41.70646933,[-1.1285802296939977]
-24.09193142,[-0.7148694437597]
-19.45196816,[-0.605891118196525]
-25.10215604,[-0.7385964823936857]
-37.10809782,[-1.020578765157141]
-50.03864882,[-1.324277246724264]
-54.10460218,[-1.4197738625726328]
-47.24806197,[-1.2587350289930799]
-41.22635012,[-1.1173037206691152]
-27.34564358,[-0.7912890365866787]
-22.66050801,[-0.6812497537637645]
-24.12601979,[-0.7156700736948124]
-23.46397353,[-0.7001206633186271]
-26.81418512,[-0.7788067280355582]
-20.97046634,[-0.6415559240913735]
-6.596859551,[-0.303964544074993]
13.77798279,[0.17457721962333844]
20.52123657,[0.3329553068222337]
17.70691692,[0.2668556793315323]
14.49480635,[0.19141317864190918]
12.85026393,[0.1527879850344039]
3.68552493,[-0.06246326901184613]
-9.827380473,[-0.37983944675177933]
-25.07398762,[-0.7379348936971062]
-42.51384033,[-1.147542866843902]
-45.85590425,[-1.2260375680986488]
-42.79239662,[-1.1540852889188755]
-34.17376618,[-0.9516604287705196]
-29.00801488,[-0.8303329752100804]
-11.411797,[-0.41705246987969974]
10.61077347,[0.10018930983594888]
39.2704339,[0.7733157183563868]
39.1400169,[0.7702526280928288]
42.22865518,[0.8427951481869911]
49.30647394,[1.0090311276297308]
68.99079538,[1.4713547000751093]
83.61081325,[1.8147335110479135]
93.59976949,[2.0493430680983775]
85.73555273,[1.8646370421350045]
80.6932426,[1.7462088382578829]
76.91439598,[1.657455467997864]
61.12525761,[1.2866176476898046]
42.69022405,[0.8536359673413838]
25.20958994,[0.44307016577287733]
15.17309523,[0.20734407771340774]
14.43047351,[0.1899022000437891]
8.692992194,[0.05514658416253719]
8.193499473,[0.04341505153708829]
7.014163523,[0.01571611300983448]
11.18746863,[0.11373408796791781]
5.143141551,[-0.028228381843874672]
-3.77366236,[-0.23765641071924767]
-5.16179246,[-0.27025927532939603]
-0.39457863,[-0.1582922291086442]
6.714709562,[0.008682869549833418]
16.24684077,[0.23256302546648266]
31.80873017,[0.5980634732892789]
31.46188348,[0.5899171218237008]
17.9012139,[0.27141911191836304]
9.864350066,[0.08265814241694538]
-3.413936403,[-0.22920756527397776]
-16.50140615,[-0.5365915808290425]
-22.44666511,[-0.6762272482244484]
-21.67735625,[-0.6581585725246939]
-26.27800527,[-0.7662135286976577]
-21.53554384,[-0.654827839473614]
-25.69185992,[-0.752446794954244]
-19.8896447,[-0.61617078072719]
-12.28527478,[-0.4375677499685855]
-2.462573024,[-0.20686299437202105]
10.67035652,[0.10158873061949772]
31.20539747,[0.58389306207712]
22.57538908,[0.3812009692224125]
-6.275467816,[-0.29641605044098446]
-36.82582855,[-1.013949136714234]
-59.83430764,[-1.5543468477477314]
-67.19795097,[-1.7272959585878547]
-59.92095207,[-1.5563818562966514]
-55.46349802,[-1.4516901052150293]
-43.45867996,[-1.169734215144175]
-24.15122328,[-0.7162620253945653]
-13.50691556,[-0.46626029755657883]
-4.596221088,[-0.25697576042780873]
-1.490200106,[-0.1840249746531713]
4.708683235,[-0.038432458288367215]
14.05202407,[0.18101359813672976]
27.49029236,[0.4966367819101527]
40.17601298,[0.794584958277791]
51.98875368,[1.0720295477416237]
59.92292178,[1.2583785134174332]
58.57203789,[1.2266504465959582]
39.17148787,[0.7709917834314098]
15.90586639,[0.22455459632380415]
-9.053110807,[-0.36165425712701516]
-17.74492578,[-0.5657979946492974]
-13.07957982,[-0.4562235083000837]
-2.920424897,[-0.21761651281162683]
4.385609939,[-0.04602044656745025]
16.79984973,[0.24555148832819781]
28.90757278,[0.5299242969981651]
29.27395913,[0.5385295743882718]
13.72965139,[0.17344206515142052]
-9.322341812,[-0.3679776572210476]
-24.72021646,[-0.7296259079381668]
-33.64779847,[-0.9393070808829982]
-32.07593871,[-0.902388977211433]
-32.76355241,[-0.9185388873424669]
-36.77187536,[-1.0126819438561183]
-26.39327395,[-0.7689208319740801]
-10.34645613,[-0.39203092172058435]
5.222614901,[-0.026361799691261654]
20.24011533,[0.32635264203832254]
39.13624931,[0.7701641391056102]
41.10243708,[0.8163437829757632]
32.74380219,[0.6200254107681923]
28.9410194,[0.53070985421901]
17.44142744,[0.2606201560388245]
6.437530416,[0.0021727923101031187]
0.844459189,[-0.1291910791085754]
5.842935774,[-0.01179238905945702]
19.76030395,[0.31508336298404055]
53.16243839,[1.0995957561936494]
76.19579678,[1.6405778047107118]
79.1074248,[1.7089629035794522]
79.22001818,[1.7116073723681766]
77.47306673,[1.6705769087215399]
63.33808702,[1.3385901376311902]
57.58088299,[1.2033712964555032]
38.5553306,[0.7565201629022039]
31.72553511,[0.5961094797281471]
34.09253164,[0.6517028764856131]
40.56495302,[0.8037199517957513]
42.02436392,[0.8379969810045227]
35.75490882,[0.6907469532119518]
33.45668005,[0.6367686975488424]
38.19881192,[0.7481466464320771]
51.39081377,[1.0579857964169213]
65.78344197,[1.396023930298467]
63.00833355,[1.330845252813019]
61.07705482,[1.2854855138673327]
62.70307784,[1.3236757442888505]
52.92074239,[1.0939190678451909]
48.51846978,[0.9905233573993224]
52.08587534,[1.0743106338816713]
56.66515984,[1.1818638038365992]
55.28334314,[1.1494092213834544]
50.97632144,[1.0482506589705574]
48.62234831,[0.9929631414292857]
50.10244791,[1.0277260839433446]
57.51454346,[1.2018131869419273]
66.70790477,[1.417736690151105]
76.0044199,[1.6360829562032466]
82.92625373,[1.7986553341190015]
78.4913399,[1.6944929827967699]
75.11062459,[1.6150904804395443]
74.57169677,[1.6024327398213543]
75.26563241,[1.618731132687467]
53.52317363,[1.1080683065618242]
31.32452888,[0.5866910888838625]
17.15400696,[0.2538695416723298]
8.691894462,[0.05512080184733905]
9.905795668,[0.08363157088066941]
5.434176757,[-0.021392868790736035]
7.68353814,[0.03143764373056513]
14.02498836,[0.18037861327992907]
13.26151967,[0.162447105034299]
13.18941554,[0.16075360297118363]
15.53659782,[0.21588162453787926]
11.80112359,[0.12814693700723048]
2.050869518,[-0.10085624750981421]
-14.89744703,[-0.4989195628895333]
-33.92080178,[-0.9457190807049546]
-51.55501099,[-1.3598918843785162]
-57.01033577,[-1.4880205195883767]
-51.80358003,[-1.3657299990893739]
-38.66888674,[-1.0572368491823918]
-16.15658573,[-0.5284928201523058]
18.24479768,[0.2794888277624205]
54.6650606,[1.1348876848628944]
77.46280915,[1.6703359900266943]
90.26296318,[1.9709718517727475]
96.22898232,[2.1110951113166285]
82.07584042,[1.7786817667937214]
71.10977649,[1.521122984936011]
49.26712285,[1.0081068927474732]
35.56943885,[0.6863908396739208]
29.57995904,[0.5457165618590049]
31.21284624,[0.5840680105490407]
40.19965012,[0.7951401212810217]
52.47657416,[1.083486935679179]
64.03004852,[1.3548421640802493]
75.13610237,[1.615688874359471]
83.22647513,[1.8057066023374986]
88.7162045,[1.9346432945081138]
94.10228248,[2.0611455374618837]
98.03827017,[2.1535896633865943]
76.52593987,[1.6483318404925495]
64.48145667,[1.365444339480356]
60.42728829,[1.2702245162088308]
62.91920413,[1.3287518795672106]
69.48831323,[1.4830398491145849]
75.96081509,[1.6350588146499574]
68.45644023,[1.4588043572728133]
39.2616159,[0.7731086109245026]
10.05632532,[0.08716704487116118]
-6.015102417,[-0.29030087589591536]
-12.03455379,[-0.43167909263603976]
-17.55389896,[-0.5613113679639693]
-20.89443854,[-0.6397702672066136]
-23.9777205,[-0.7121869839803461]
-23.04610953,[-0.6903063358161438]
-18.45249016,[-0.5824164842880593]
-19.03767563,[-0.5961606734315956]
-28.34901056,[-0.8148550105564338]
-41.48778812,[-1.1234440872802476]
-47.63956161,[-1.2679301395650946]
-53.02234141,[-1.3943549185145905]
-47.2297154,[-1.2583041250469942]
-44.50649238,[-1.1943440744549785]
-49.31042141,[-1.3071734466887852]
-39.24701375,[-1.070815257023631]
-13.38099281,[-0.46330276326668235]
-0.710755075,[-0.16571823177889322]
6.532081694,[0.00439350816040454]
15.1112095,[0.20589057412862832]
22.36199786,[0.37618907224340853]
29.61085816,[0.5464422862172136]
39.17002806,[0.7709574970285817]
47.13420321,[0.9580112351090095]
55.78860998,[1.1612763701301874]
55.88347495,[1.1635044536312626]
60.78460493,[1.2786167742809476]
66.86786163,[1.421493579977242]
60.79676164,[1.2789022976409228]
58.06952989,[1.2148480944320534]
57.48036763,[1.20101050284306]
51.24427493,[1.0545440542051157]
48.00333035,[0.9784243321770908]
38.51492845,[0.7555712418850681]
34.62927463,[0.6643093022330385]
37.86241238,[0.7402456660718529]
44.3900328,[0.8935591953870804]
54.11206519,[1.1218995402485938]
64.338321,[1.3620825271618326]
71.55002374,[1.5314630254601234]
52.89081673,[1.093216207038881]
19.26580496,[0.3034691175895886]
2.227349584,[-0.09671127889470528]
-14.08138632,[-0.47975283144138475]
-28.33679773,[-0.8145681691119634]
-32.86929077,[-0.921022353002623]
-37.43936403,[-1.0283591795394436]
-31.4634341,[-0.8880031463207104]
-19.73826697,[-0.6126153880185515]
-4.307170155,[-0.25018685178442146]
3.017581951,[-0.07815117500252826]
3.606273952,[-0.06432462833685165]
3.17925263,[-0.07435403289108801]
3.970392978,[-0.05577260334534899]
8.27290726,[0.04528009381846561]
18.54695302,[0.28658551822482986]
33.70763554,[0.6426628625580467]
50.11229344,[1.0279573248634897]
64.0082154,[1.3543293719036535]
75.16623844,[1.6163966770431617]
82.20973297,[1.7818264869319544]
70.12180271,[1.4979185494240106]
45.42520446,[0.9178721625068358]
30.76308962,[0.5735046244590928]
24.83984906,[0.4343861008920155]
17.10884911,[0.2528089240330787]
16.08726054,[0.22881498150925825]
11.88031397,[0.1300068730734293]
-0.60385122,[-0.16320739226113626]
-16.50270316,[-0.5366220435655166]
-35.24454923,[-0.9768097968347894]
-53.49775731,[-1.405520961395738]
-55.0246904,[-1.4413838771282226]
-48.75136978,[-1.2940430602768973]
-37.48599534,[-1.029454404177627]
-17.37407567,[-0.5570878774009295]
3.962683557,[-0.05595367369969519]
24.47541541,[0.4258266863599539]
41.17789245,[0.8181159952577521]
53.47277198,[1.1068845283474635]
56.15135936,[1.1697962263911788]
51.7535365,[1.0665050267521856]
47.86640757,[0.9752084413478486]
35.21997803,[0.678183090413955]
10.5578025,[0.0989451862749237]
2.616288137,[-0.08757632030175637]
3.698511542,[-0.06215825383151071]
13.40233215,[0.1657543528353943]
25.69869371,[0.45455769420672015]
41.38706569,[0.8230288249873186]
58.37851503,[1.222105195683563]
74.03003367,[1.5897107559715598]
71.99724043,[1.5419667564832233]
53.63040804,[1.1105869097898493]
31.93565401,[0.6010445200739571]
-6.160758253,[-0.29372187908631225]
-36.71784449,[-1.0114129265360712]
-58.73887696,[-1.5286185834086445]
-73.08146037,[-1.8654813206088465]
-83.10682117,[-2.1009459077035926]
-90.98921173,[-2.2860787797823634]
-94.44894088,[-2.367337071829509]
-95.1858213,[-2.38464410419422]
-82.84007641,[-2.0946809017825]
-64.41879002,[-1.662022099759593]
-41.21827919,[-1.1171141595911815]
-26.12545366,[-0.7626305651938118]
-8.810415158,[-0.35595409012838947]
4.479407883,[-0.04381742419300402]
9.894249579,[0.08336038911143633]
16.3120059,[0.23409355197166595]
10.93453122,[0.10779337381362379]
12.17654651,[0.13696445535965765]
19.72735206,[0.3143094254342976]
29.97531602,[0.5550022693669807]
40.26215875,[0.7966082548521155]
43.2709397,[0.8672751742960809]
30.03376795,[0.5563751236549123]
10.93137628,[0.10771927407205552]
-14.00871102,[-0.4780459143689851]
-41.16564004,[-1.1158778294513458]
-49.64331124,[-1.3149919948620332]
-55.16122194,[-1.44459057894503]
-60.44435896,[-1.5686750584761078]
-69.53870569,[-1.7822730167337202]
-76.97917768,[-1.9570265941725866]
-93.26958642,[-2.339637698559846]
-80.53485683,[-2.040538453705477]
-75.42906937,[-1.9206193645029783]
-71.65995956,[-1.832094681667982]
-69.95819004,[-1.7921254012250054]
-57.97846078,[-1.5107587691420237]
-44.49038685,[-1.193965805577973]
-28.55876892,[-0.8197815829374567]
-18.63496971,[-0.5867023621483339]
-14.74885311,[-0.495429553231468]
-17.25008223,[-0.5541756566106256]
-23.2665109,[-0.6954828794455926]
-25.28344341,[-0.7428543596485914]
-20.4524237,[-0.6293887114834171]
-9.540145995,[-0.3730932009945548]
5.701007771,[-0.015125837031082834]
10.2003729,[0.09055027512325321]
6.259723062,[-0.0020033501776584653]
-2.354475136,[-0.2043241107276804]
-17.12205233,[-0.5511686319118954]
-38.4617092,[-1.0523708922473152]
-37.23371149,[-1.0235290401178194]
-25.33909813,[-0.7441615161615693]
-9.583022355,[-0.3741002335198606]
-0.913111032,[-0.17047094470481278]
10.04419619,[0.08688216927972427]
22.98858052,[0.39090555280315337]
35.2442027,[0.6787520526720572]
35.63798201,[0.68800070561187]
28.8198143,[0.5278631228749094]
14.718289,[0.19666209196830936]
-2.304105585,[-0.2031410864191325]
-21.68752781,[-0.6583974708769118]
-44.39303273,[-1.1916792596745307]
-65.7448655,[-1.693167494083423]
-65.11672521,[-1.678414429632872]
-53.3502585,[-1.4020566724702346]
-46.2467324,[-1.2352169074561663]
-41.54718423,[-1.1248391174238195]
-31.92586857,[-0.8988642957306078]
-20.33495479,[-0.6266297316380613]
-6.89583629,[-0.3109865790724336]
-1.172929012,[-0.17657326207781854]
-2.297864396,[-0.20299450027423635]
-8.046534023,[-0.33801289483073577]
-12.18992934,[-0.43532838171951793]
-14.33112519,[-0.4856184218255292]
-18.81928394,[-0.5910313309434156]
-14.95128853,[-0.5001841324964508]
-13.5132577,[-0.466409254726918]
-18.99802535,[-0.595229411505502]
-18.45225287,[-0.582410911082966]
-13.23656693,[-0.4599106479225647]
-4.133725925,[-0.24611318552784978]
-0.949634561,[-0.17132876896139493]
-4.338449443,[-0.2509215051081739]
-16.73696873,[-0.5421242141916914]
-33.19011375,[-0.9285574883481965]
-49.6423037,[-1.3149683308767848]
-62.805174,[-1.6241232712327667]
-64.01188696,[-1.652465210693766]
-65.94085778,[-1.6977707440017658]
-70.4304738,[-1.8032178798657694]
-50.02972872,[-1.3240677412804955]
-27.01146196,[-0.7834401482785439]
-5.480408789,[-0.2777425832966892]
13.83170864,[0.17583907297095705]
31.74945611,[0.5966713097211279]
57.21242888,[1.1947174538053202]
76.90351852,[1.6571999902471244]
88.47726788,[1.9290314154254062]
94.35026856,[2.0669699602529765]
97.5624106,[2.142413200075156]
97.50385171,[2.1410378336290345]
87.93603056,[1.916319431825368]
69.79862732,[1.4903281632739647]
44.24794749,[0.8902220527626097]
30.40339159,[0.5650564349323135]
30.96717409,[0.5782979347867371]
37.98213512,[0.7430575813836641]
51.19718851,[1.0534381404465731]
64.82212682,[1.3734456232052523]
76.68399015,[1.652043950676196]
84.08492242,[1.8258688628999766]
87.95625437,[1.9167944263084724]
80.60317739,[1.7440934862114754]
74.85376761,[1.6090577077598716]
70.02020529,[1.495532341582973]
59.79982331,[1.2554873126927126]
43.71623157,[0.8777336972757424]
22.12692858,[0.37066802496560297]
-0.836644393,[-0.16867498085494734]
-10.03566708,[-0.3847314522259983]
-7.047156713,[-0.3145406258176337]
2.758809529,[-0.08422893546554694]
10.35219949,[0.09411621015916269]
22.69421601,[0.3839918447396494]
23.25976618,[0.3972748616721086]
25.88374803,[0.4589040454172321]
18.82372319,[0.2930859898885721]
17.57418369,[0.2637381880193292]
17.79133893,[0.2688384901373397]
15.13735503,[0.2065046514220683]
5.598937233,[-0.017523156944467745]
-9.224375305,[-0.3656767282490081]
-12.79083078,[-0.44944169018560703]
-5.15013316,[-0.2699854345853987]
9.468568939,[0.07336247301331175]
24.27927762,[0.4212200188636553]
38.56669067,[0.7567869756628897]
52.68569255,[1.088398477152606]
28.71018903,[0.5252883657713345]
0.247012527,[-0.143223245569753]
-10.74220706,[-0.4013258818904779]
-22.95074042,[-0.6880664116322935]
-31.66770192,[-0.8928007629703819]
-31.51641814,[-0.8892475768554411]
-34.51741524,[-0.9597316778390217]
-29.72795426,[-0.8472421151629236]
-19.56537363,[-0.6085546604570524]
-16.80432815,[-0.5437062777536574]
-19.12633974,[-0.5982431179907254]
-15.16593454,[-0.5052255005952613]
-16.70236733,[-0.5413115347753158]
-30.92154977,[-0.8752759664653417]
-53.50339562,[-1.4056533877854258]
-53.85606309,[-1.4139364512942523]
-44.35284446,[-1.1907353620342978]
-43.30146096,[-1.1660416291458287]
-42.12381426,[-1.138382365854378]
-34.71393686,[-0.96434736030987]
-23.64006238,[-0.7042564434849867]
-19.60156893,[-0.6094047756338818]
-10.90470574,[-0.4051424711736926]
2.593432286,[-0.08811313325300836]
20.89443542,[0.3417205886781729]
36.15834278,[0.7002223638935702]
48.74942086,[0.9959476809499808]
60.58372684,[1.2738987718607022]
70.44155621,[1.505428566006117]
80.11214542,[1.7325606703484924]
86.61033209,[1.8851828922954703]
90.85468084,[1.9848694617708404]
92.67675909,[2.027664420610683]
93.30123182,[2.0423313454680283]
93.26527176,[2.0414867553481595]
75.97119431,[1.6353025902905973]
65.86790478,[1.3980076993695523]
60.72980999,[1.2773298113297507]
63.29857531,[1.3376621302840075]
67.11331674,[1.4272585581440573]
65.55207815,[1.3905899127671515]
70.45373612,[1.505714634262035]
76.25449124,[1.6419563552750613]
81.00136977,[1.7534457884588892]
68.97761203,[1.471045064130209]
49.34956729,[1.0100432565761803]
30.37175808,[0.5643134620339708]
11.85995653,[0.1295287400366706]
1.216235632,[-0.1204592051751656]
-9.135200238,[-0.36358228289694633]
-22.78956931,[-0.6842810028450356]
-19.17794429,[-0.5994551485899593]
-4.426760049,[-0.2529956469563034]
2.713463176,[-0.08529398045479038]
4.854079565,[-0.03501755008790209]
-0.387650006,[-0.15812949725072498]
2.096930171,[-0.09977442583213861]
-2.458555923,[-0.2067686451463769]
-9.483127182,[-0.3717540061737881]
-18.18725495,[-0.576186933007906]
-26.86414375,[-0.779980101086109]
-30.12605866,[-0.8565923510333974]
-20.62449618,[-0.6334301595930522]
-4.294866801,[-0.24989788421235257]
-1.206638265,[-0.17736498773211293]
-4.202935862,[-0.2477387119865642]
-15.32227679,[-0.508897494459234]
-22.25000746,[-0.6716083708313999]
-22.8925333,[-0.6866993071708986]
-26.84846199,[-0.7796117852502024]
-39.87405573,[-1.0855425255835587]
-54.31747619,[-1.4247736118951564]
-72.24666803,[-1.8458746413511824]
-85.1501188,[-2.1489366226870996]
-86.71159852,[-2.185610931458772]
-81.40165394,[-2.060896825605775]
-76.95676158,[-1.9565001096064876]
-73.50569548,[-1.87544528569699]
-62.75243246,[-1.6228845362698472]
-49.2383853,[-1.3054815422042043]
-47.77437565,[-1.2710965026413417]
-49.00482502,[-1.2999959366495462]
-45.38378531,[-1.2149489605677648]
-35.67400655,[-0.9868964154159997]
-34.94581646,[-0.9697934919114076]
-24.98468816,[-0.7358375267398308]
-23.81152186,[-0.7082834941285585]
-29.51730284,[-0.8422945675762848]
-51.14751405,[-1.3503210469160407]
-48.85702897,[-1.2965246664796501]
-35.74341534,[-0.9885266123140599]
-21.38371895,[-0.6512619443654245]
-12.17673671,[-0.4350185278162405]
-8.107080636,[-0.3394349467163926]
-11.91933738,[-0.42897301701957036]
-13.52441372,[-0.4666712749868693]
-13.4668591,[-0.46531949572385306]
-19.30527974,[-0.6024458628151046]
-17.40329997,[-0.5577742654392166]
-7.599072552,[-0.3275034146622193]
-3.608263857,[-0.23377171360041835]
-5.818508857,[-0.28568350377790774]
-5.280812315,[-0.27305468205567085]
-2.418300501,[-0.20582317031423375]
-5.613385831,[-0.2808658009955087]
-1.906564711,[-0.19380408602412486]
5.913932892,[-0.010124887269916736]
17.83902057,[0.26995838376496856]
31.57135859,[0.5924883521352624]
37.65136432,[0.7352888026435513]
34.43464751,[0.6597381156830003]
33.50405404,[0.6378813654335115]
18.17933918,[0.2779514109071247]
-4.189330523,[-0.24741916483072326]
-9.036023274,[-0.361252924049575]
-17.5628574,[-0.5615217738952563]
-18.83069244,[-0.591299281174381]
-13.89258522,[-0.47531848000591986]
-13.5029729,[-0.46616769671881597]
-20.73143582,[-0.6359418395893133]
-37.08447728,[-1.0200239920363519]
-55.32144016,[-1.4483536073058005]
-71.99958219,[-1.8400713624016052]
-83.10513888,[-2.100906395936572]
-79.71557899,[-2.021296161865818]
-79.1056514,[-2.0069708571708444]
-63.96693062,[-1.6514093258985385]
-40.69371457,[-1.104793765929857]
-28.24414293,[-0.8123919956395488]
-23.25716194,[-0.6952633014124344]
-17.44362709,[-0.5587214242346906]
-17.19448399,[-0.5528698266374246]
-21.11693873,[-0.6449961055990686]
-29.45282502,[-0.8407801838482628]
-41.11797454,[-1.1147583149021871]
-55.85494684,[-1.4608840221830872]
-76.74491368,[-1.951524460420835]
-92.81374527,[-2.3289314057583397]
-87.70086679,[-2.208845770520273]
-57.48359644,[-1.4991359428108242]
-28.53795582,[-0.8192927478625475]
0.730720739,[-0.1318624420350894]
13.83595168,[0.17593872880195982]
24.47139248,[0.4257322002292042]
30.91241287,[0.5770117638136082]
31.07302399,[0.5807840201750575]
32.48429133,[0.6139303066900925]
37.58062854,[0.7336274388719328]
34.70798303,[0.666157918086035]
26.22440482,[0.46690501535722384]
27.68594418,[0.5012320354805414]
32.23023461,[0.6079633034204001]
37.52429945,[0.7323044435022028]
47.7021368,[0.9713502311745262]
59.43671555,[1.2469590391986258]
68.84205872,[1.4678613378977847]
77.75858637,[1.677282878260316]
71.43571793,[1.5287783370093913]
60.13917076,[1.2634575303028266]
46.89911075,[0.9524896434049993]
37.56385776,[0.733233545338649]
34.5206341,[0.6617576736135276]
28.44020334,[0.5189472404706531]
13.3556871,[0.16465880548728654]
-5.888713397,[-0.28733239037192204]
-22.48641059,[-0.677160746102857]
-38.42453232,[-1.0514977228050073]
-57.20248115,[-1.4925334177739327]
-71.91339131,[-1.838047006333489]
-68.8274112,[-1.7655669183965295]
-74.22534517,[-1.892347621731491]
-65.62315983,[-1.6903090059047592]
-54.36627224,[-1.4259196795524025]
-48.00108341,[-1.2764211637846667]
-31.57090092,[-0.890527208137786]
-9.297800548,[-0.36740125915320515]
10.69396141,[0.10214313617039487]
17.94378473,[0.2724189684929245]
13.57638982,[0.1698424268922625]
4.685040259,[-0.03898775836111182]
-7.723870241,[-0.33043452476358975]
-23.78300914,[-0.7076138188943517]
-27.80445556,[-0.8020651049576867]
-20.50619264,[-0.630651576881301]
-19.5745779,[-0.6087708401715081]
-23.32172367,[-0.6967796559257375]
-28.41835499,[-0.8164836958379921]
-35.24140085,[-0.9767358511672461]
-33.79229804,[-0.9427009269763397]
-23.16659402,[-0.6931361422695106]
9.813313774,[0.08145945843316028]
36.29648626,[0.7034669251744003]
57.1226773,[1.192609467953499]
69.99950219,[1.495046090066411]
70.86038703,[1.5152656011075225]
58.46022573,[1.224024326238617]
50.60595552,[1.039551913841428]
46.67725609,[0.9472789665072716]
48.94164153,[1.0004623474637908]
55.28594228,[1.1494702671093002]
61.61649158,[1.2981552079053895]
68.43066305,[1.4581989313768031]
76.89497015,[1.6569992155864874]
83.06017452,[1.8018007175271231]
75.67225673,[1.6282814750164416]
60.51528599,[1.2722913088668855]
37.43601836,[0.7302309948932386]
20.94514634,[0.34291163068426156]
12.18607624,[0.1371882791186564]
1.06116945,[-0.12410122816519992]
-9.978152818,[-0.383380620847053]
-27.65564966,[-0.7985701165478171]
-43.8139772,[-1.1780790437824122]
-58.01731246,[-1.511671274434515]
-67.25437986,[-1.728621297949613]
-73.40628431,[-1.8731104260781068]
-79.40551203,[-2.014013652022569]
-85.1275237,[-2.1484059339669623]
-75.87761794,[-1.9311543772505484]
-69.91665669,[-1.7911499118333005]
-59.120544,[-1.5375827567460547]
-50.3567216,[-1.3317477884137738]
-44.24371227,[-1.1881721858484497]
-24.27811354,[-0.7192422834893408]
-0.65888334,[-0.16449992583386797]
21.13130089,[0.347283822880233]
23.01150958,[0.3914440852064331]
10.58899618,[0.09967782893264888]
-2.916328426,[-0.21752029943120063]
-17.42970003,[-0.5583943208518035]
-16.45657133,[-0.5355385501611819]
-24.43313432,[-0.7228832401274107]
-33.62901441,[-0.938865901655627]
-29.02133348,[-0.8306457877574034]
-30.03429763,[-0.8544371694422931]
-33.11216712,[-0.9267267641064937]
-27.32315317,[-0.7907608067094817]
-15.26409442,[-0.5075309712984671]
-10.16258488,[-0.38771235714983643]
4.69489912,[-0.03875620433718188]
-1.682773799,[-0.18854793258078575]
-16.40866495,[-0.5344133780889804]
-30.47914867,[-0.8648853386944428]
-46.69398388,[-1.2457214555883107]
-70.71911529,[-1.8099971719647894]
-89.09621207,[-2.2416180972987574]
-103.1681293,[-2.572123726601734]
-112.7468063,[-2.7970970986043597]
-101.5965323,[-2.535211794346454]
-93.23216506,[-2.338758787041677]
-81.25994691,[-2.057568567603592]
-71.0791883,[-1.8184541686071058]
-57.58640013,[-1.5015504821875683]
-48.69975296,[-1.2928307414934732]
-36.59349418,[-1.0084923239778816]
-31.0440108,[-0.8781521957043081]
-27.62094788,[-0.7977550795170149]
-23.44146054,[-0.699591903107362]
-23.70306245,[-0.7057361194553009]
-28.53960069,[-0.8193313807499917]
-26.91785892,[-0.7812417035936989]
-31.81725677,[-0.8963133418895632]
-39.40922921,[-1.074625194348708]
-41.38613148,[-1.1210564885453433]
-38.28432568,[-1.0482047043038139]
-21.83497853,[-0.6618606303176796]
-0.964837019,[-0.1716858274820015]
6.047341589,[-0.006991531335838719]
5.547398082,[-0.018733651524316563]
-1.296341481,[-0.1794718376637893]
-11.35706501,[-0.4157669854284844]
-17.84808312,[-0.5682208401661283]
-9.607387417,[-0.3746724931499946]
-15.55309133,[-0.5143186111093763]
-24.42429075,[-0.7226755321356452]
-33.12123941,[-0.9269398440206703]
-46.40134189,[-1.2388482041695752]
-59.21756521,[-1.539861483627593]
-70.71918029,[-1.8099986986129035]
-92.22268068,[-2.3150491343461552]
-105.0605566,[-2.616570966126652]
-113.5687715,[-2.8164025081836583]
-116.2147501,[-2.8785483272658543]
-115.6820924,[-2.8660378522918926]
-113.9631962,[-2.8256663193300335]
-99.58365156,[-2.4879354776362295]
-76.74584515,[-1.9515463377580518]
-52.33538314,[-1.3782204023985347]
-36.24825938,[-1.0003838308019815]
-20.82148875,[-0.6380569032166614]
-7.815581157,[-0.3325885293324848]
2.261766477,[-0.09590293297469318]
6.179785652,[-0.0038808316583323083]
5.19374404,[-0.0270398865451966]
-1.940950019,[-0.1946116901105878]
-12.31804732,[-0.43833747514387755]
-31.0935468,[-0.8793156424888193]
-32.03332321,[-0.9013880714773135]
-32.84550387,[-0.9204636726021368]
-26.8751872,[-0.780239477426395]
-14.76522722,[-0.4958141302184821]
3.658583198,[-0.06309604661731619]
21.49663385,[0.3558643594109982]
41.47695584,[0.8251400654180505]
